CP ID,Microsoft Id,Invoice Number,Order Date,Item Id,Item Name,Item Description,Quantity,Unit Price
1229,667380e5-971d-4294-8c38-fd07e3381129,202312300,2024-01-25,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [24-Jan-2024 to 23-Jan-2025] [avtecin.onmicrosoft.com],3,7150.0
1229,667380e5-971d-4294-8c38-fd07e3381129,202313107,2024-02-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [05-Feb-2024 to 23-Jan-2025] [avtecin.onmicrosoft.com],1,7150.0
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202300172,2023-04-06,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [06-Apr-2023 to 09-Jan-2024] [ilensys.com],5,4861.48
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202300565,2023-04-24,616,Office 365 F3,Office 365 F3 [24-Apr-2023 to 09-Jan-2024] [ilensys.com],8,2002.19
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202301489,2023-05-10,573,Visio Plan 2,Visio Plan 2 [10-May-2023 to 09-May-2024] [ilensys.com],1,12744.0
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202302376,2023-06-08,588,Project Plan 3,Project Plan 3 [08-Jun-2023 to 07-Jun-2024] [ilensys.com],1,24650.0
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202302433,2023-06-08,616,Office 365 F3,Office 365 F3 [08-Jun-2023 to 09-Jan-2024] [ilensys.com],3,1656.99
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202304535,2023-07-27,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [27-Jul-2023 to 09-Jan-2024] [ilensys.com],2,2909.92
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202305657,2023-08-21,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [21-Aug-2023 to 09-Jan-2024] [ilensys.com],1,2474.3
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202307201,2023-09-29,595,Power BI Pro,Power BI Pro [29-Sep-2023 to 09-Jan-2024] [ilensys.com],1,2392.42
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202309737,2023-11-29,616,Office 365 F3,Office 365 F3 [29-Nov-2023 to 09-Jan-2024] [ilensys.com],5,322.19
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202309924,2023-12-05,616,Office 365 F3,Office 365 F3 [05-Dec-2023 to 09-Jan-2024] [ilensys.com],3,276.16
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202310769,2023-12-18,616,Office 365 F3,Office 365 F3 [18-Dec-2023 to 09-Jan-2024] [ilensys.com],1,176.44
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202311450,2024-01-04,588,Project Plan 3,Project Plan 3 [04-Jan-2024 to 07-Jun-2024] [ilensys.com],1,10506.56
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202311457,2024-01-05,588,Project Plan 3,Project Plan 3 [05-Jan-2024 to 07-Jun-2024] [ilensys.com],1,10439.21
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202311936,2024-01-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [10-Jan-2024 to 09-Jan-2025] [ilensys.com],300,1296.0
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202311936,2024-01-11,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [10-Jan-2024 to 09-Jan-2025] [ilensys.com],88,6960.0
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202311936,2024-01-11,595,Power BI Pro,Power BI Pro [10-Jan-2024 to 09-Jan-2025] [ilensys.com],1,8478.0
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202311936,2024-01-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [08-Jan-2024 to 07-Jan-2025] [ilensys.in],180,1296.0
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202311937,2024-01-11,856,Microsoft Teams Premium Introductory Pricing,Microsoft Teams Premium Introductory Pricing [11-Jan-2024 to 09-Jan-2025] [ilensys.com],1,5923.77
1230,5b5095c1-86b9-4a36-9196-f6a16fe048f5,202313611,2024-02-22,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [22-Feb-2024 to 07-Jan-2025] [ilensys.in],4,1136.66
1233,c11d49c2-6688-4d98-830d-84671a8419a1,202305806,2023-08-28,22,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Aug-2023 to 15-Jan-2024] [recruitsharp.com],1,502.19
1233,c11d49c2-6688-4d98-830d-84671a8419a1,202312057,2024-01-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Jan-2024 to 15-Jan-2025] [recruitsharp.com],8,1450.0
1244,431e64a5-db10-4aee-99f5-6174bb9d35a1,202308239,2023-10-18,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [18-Oct-2023 to 17-Oct-2024] [fernandez.foundation],1,5950.0
1254,a05b3095-cecf-4eed-ad85-873e47523873,202312426,2024-01-31,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [31-Jan-2024 to 30-Jan-2025] [oriensworld.in],1,7500.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202300694,2023-04-28,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Mar-2023 to 16-Apr-2023] [hingeclinic.onmicrosoft.com],47,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202301494,2023-05-10,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Apr-2023 to 16-May-2023] [hingeclinic.onmicrosoft.com],47,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202302464,2023-06-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-May-2023 to 16-Jun-2023] [hingeclinic.onmicrosoft.com],47,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202303642,2023-07-05,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Jun-2023 to 16-Jul-2023] [hingeclinic.onmicrosoft.com],47,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202304786,2023-08-02,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Jul-2023 to 16-Aug-2023] [hingeclinic.onmicrosoft.com],47,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202306614,2023-09-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Aug-2023 to 16-Sep-2023] [hingeclinic.onmicrosoft.com],47,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202307558,2023-10-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Sep-2023 to 31-Oct-2023] [hingeclinic.onmicrosoft.com],47,191.61
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202307866,2023-10-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [05-Oct-2023 to 04-Oct-2024] [techsollabs.info],3,1450.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202309251,2023-11-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Nov-2023 to 30-Nov-2023] [hingeclinic.onmicrosoft.com],47,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202310471,2023-12-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Dec-2023 to 16-Dec-2023] [hingeclinic.onmicrosoft.com],47,69.68
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202311249,2024-01-03,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Dec-2023 to 16-Jan-2024] [hingeclinic.onmicrosoft.com],19,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202312578,2024-02-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [17-Jan-2024 to 16-Feb-2024] [hingeclinic.onmicrosoft.com],19,135.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202312579,2024-02-04,621,Office 365 E3,Office 365 E3 [08-Jan-2024 to 07-Feb-2024] [techsollabs.info],1,2166.0
1257,3ca8ff7d-acda-4f42-b8d5-a4f587df7101,202313503,2024-02-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-Feb-2024 to 18-Mar-2024] [hingeclinic.onmicrosoft.com],15,145.0
1265,317bb271-825c-412a-b618-e76c7f845528,202302086,2023-06-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jun-2023 to 06-Jun-2023] [globaltree.co.in],5,20.71
1265,317bb271-825c-412a-b618-e76c7f845528,202305565,2023-08-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-Jun-2023 to 07-Dec-2023] [globaltree.co.in],260,676.85
1265,317bb271-825c-412a-b618-e76c7f845528,202305565,2023-08-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [23-Jun-2023 to 07-Dec-2023] [globaltree.co.in],270,617.67
1265,317bb271-825c-412a-b618-e76c7f845528,202305565,2023-08-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic  [17-Aug-2023 to 07-Dec-2023] [globaltree.co.in],280,414.25
1265,317bb271-825c-412a-b618-e76c7f845528,202305565,2023-08-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [24-Aug-2023 to 07-Dec-2023] [globaltree.co.in],285,388.36
1265,317bb271-825c-412a-b618-e76c7f845528,202305565,2023-08-16,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [07-Jun-2023 to 07-Dec-2023] [globaltree.co.in],5,1293.53
1265,317bb271-825c-412a-b618-e76c7f845528,202306785,2023-09-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-Jun-2023 to 06-Dec-2023] [globaltree.co.in],260,675.0
1265,317bb271-825c-412a-b618-e76c7f845528,202306785,2023-09-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [23-Jun-2023 to 06-Dec-2023] [globaltree.co.in],10,615.98
1265,317bb271-825c-412a-b618-e76c7f845528,202306785,2023-09-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic  [17-Aug-2023 to 06-Dec-2023] [globaltree.co.in],10,413.11
1265,317bb271-825c-412a-b618-e76c7f845528,202306785,2023-09-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [24-Aug-2023 to 06-Dec-2023] [globaltree.co.in],5,387.3
1265,317bb271-825c-412a-b618-e76c7f845528,202306785,2023-09-12,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [07-Jun-2023 to 06-Dec-2023] [globaltree.co.in],5,646.77
1265,317bb271-825c-412a-b618-e76c7f845528,202306785,2023-09-12,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [11-Sep-2023 to 06-Dec-2023] [globaltree.co.in],2,307.48
1265,317bb271-825c-412a-b618-e76c7f845528,202307064,2023-09-25,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [25-Sep-2023 to 06-Dec-2023] [globaltreecareers.onmicrosoft.com],5,269.26
1265,317bb271-825c-412a-b618-e76c7f845528,202310429,2023-12-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-Dec-2023 to 06-Jun-2024] [globaltreecareers.onmicrosoft.com],295,675.0
1265,317bb271-825c-412a-b618-e76c7f845528,202310429,2023-12-07,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [07-Dec-2023 to 06-Jun-2024] [globaltreecareers.onmicrosoft.com],7,1290.0
1275,e84dfb41-c606-4275-b8ad-c5655674e342,202310759,2023-12-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [15-Dec-2023 to 14-Dec-2024] [mmtsgroup.in],1,1500.0
1283,28daf73d-021c-4763-9302-44fd8f8f032f,202309512,2023-11-20,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [20-Nov-2023 to 19-Nov-2024] [pennywise.in],30,7085.0
1490,6f1bd7cd-9c0e-4965-9e45-6db3f2815bda,202305569,2023-08-16,848,Microsoft Teams Essentials,Microsoft Teams Essentials [16-Aug-2023 to 15-Aug-2024] [anainternational.in],1,1200.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202301168,2023-05-05,61,Microsoft 365 Apps for business India,Microsoft 365 Apps for business India  [01-Apr-2023 to 25-Apr-2023] [blubirch.com],20,391.67
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202301168,2023-05-05,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Apr-2023 to 30-Apr-2023] [blubirch.com],5,535.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202301168,2023-05-05,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [26-Apr-2023 to 30-Apr-2023] [blubirch.com],70,78.33
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202302706,2023-06-08,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [1-May-2023 to 31-May-2023] [blubirch.com],70,470.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202302706,2023-06-08,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard  [1-May-2023 to 31-May-2023] [blubirch.com],5,535.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202303871,2023-07-06,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Jun-2023 to 30-Jun-2023] [blubirch.com],70,470.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202303871,2023-07-06,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Jun-2023 to 30-Jun-2023] [blubirch.com],5,535.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202304781,2023-08-02,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Jul-2023 to 31-Jul-2023] [blubirch.com],70,470.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202304781,2023-08-02,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Jul-2023 to 31-Jul-2023] [blubirch.com],5,535.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202306533,2023-09-07,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Aug-2023 to 31-Aug-2023] [blubirch.com],70,470.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202306533,2023-09-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Aug-2023 to 31-Aug-2023] [blubirch.com],5,535.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202307981,2023-10-10,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Sep-2023 to 04-Oct-2023] [blubirch.com],70,532.67
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202307981,2023-10-10,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Sep-2023 to 30-Sep-2023] [blubirch.com],5,535.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202308624,2023-11-02,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Oct-2023 to 31-Oct-2023] [blubirch.com],5,535.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202309301,2023-11-10,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [05-Oct-2023 to 31-Oct-2023] [blubirch.com],70,437.67
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202309302,2023-11-10,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Nov-2023 to 30-Nov-2023] [blubirch.com],70,505.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202310423,2023-12-06,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Dec-2023 to 31-Dec-2023] [blubirch.com],70,505.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202311893,2024-01-10,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Jan-2024 to 31-Jan-2024] [blubirch.com],70,505.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202312203,2024-01-22,659,Microsoft 365 Apps for business,Microsoft 365 Business Standard [22-Jan-2024 to 21-Feb-2024] [blubirch.onmicrosoft.com],5,625.0
1572,6e8a1d58-b415-49f3-8036-aa970787e57a,202312568,2024-02-04,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Feb-2024 to 29-Feb-2024] [blubirch.com],70,505.0
1752,24abd7ec-cfe4-4288-8d04-9387012ab716,202304358,2023-07-21,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [21-Jul-2023 to 15-Dec-2023] [bharatgroupe.onmicrosoft.com],5,547.4
1752,24abd7ec-cfe4-4288-8d04-9387012ab716,202310761,2023-12-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Dec-2023 to 15-Dec-2024] [bharatgroupe.onmicrosoft.com],105,1400.0
1752,24abd7ec-cfe4-4288-8d04-9387012ab716,202313076,2024-02-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [07-Feb-2024 to 15-Dec-2024] [bharatgroupe.onmicrosoft.com],10,1197.27
1832,885c0c56-29c6-4b66-a05e-8c2f49d9ebb9,202302899,2023-06-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-Jun-2023 to 18-Jun-2024] [yogeshenterprises.com],15,1500.0
1902,bcb372de-9455-47a6-8eaa-20781d161d26,202311727,2024-01-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [06-Jan-2024 to 05-Jan-2025] [pelletspharma.onmicrosoft.com],35,7550.0
1966,ba18b037-b570-4a87-949f-879cfc584f93,202300103,2023-04-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [04-Apr-2023 to 27-Nov-2023] [srsadvisors.com],1,945.48
1966,ba18b037-b570-4a87-949f-879cfc584f93,202300618,2023-04-26,298,Exchange Online (Plan 2),Exchange Online (Plan 2) [26-Apr-2023 to 27-Nov-2023] [srsadvisors.com],2,4473.86
1966,ba18b037-b570-4a87-949f-879cfc584f93,202309731,2023-11-29,298,Exchange Online (Plan 2),Exchange Online (Plan 2) [28-Nov-2023 to 27-Nov-2024] [srsadvisors.com],2,7560.0
1966,ba18b037-b570-4a87-949f-879cfc584f93,202309731,2023-11-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Nov-2023 to 27-Nov-2024] [srsadvisors.com],14,1450.0
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202300602,2023-04-25,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [25-Apr-2023 to 13-Mar-2024] [20cube.com],5,5869.18
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202300610,2023-04-26,658,Microsoft 365 Apps for enterprise,Microsoft 365 Apps for enterprise [26-Apr-2023 to 25-Apr-2024] [20cube.com],2,11000.0
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202301393,2023-05-09,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-May-2023 to 13-Mar-2024] [20cube.com],5,5615.57
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202301822,2023-05-24,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [24-May-2023 to 13-Mar-2024] [20cube.com],2,5343.85
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202301995,2023-05-31,575,Visio Plan 1,Visio Plan 1 [31-May-2023 to 30-May-2024] [20cube.com],1,4600.0
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202302808,2023-06-14,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [14-Jun-2023 to 13-Mar-2024] [20cube.com],1,4963.44
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202302825,2023-06-14,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [14-Jun-2023 to 13-Mar-2024] [20cube.com],1,4963.44
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202303091,2023-06-23,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [23-Jun-2023 to 13-Mar-2024] [20cube.com],2,4800.41
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202303592,2023-07-05,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [05-Jul-2023 to 13-Mar-2024] [20cube.com],1,4583.03
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202304479,2023-07-26,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [26-Jul-2023 to 13-Mar-2024] [20cube.com],1,4202.62
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202305054,2023-08-03,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [03-Aug-2023 to 13-Mar-2024] [20cube.com],1,4057.7
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202305478,2023-08-14,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [14-Aug-2023 to 13-Mar-2024] [20cube.com],1,3858.44
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202305840,2023-08-29,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [29-Aug-2023 to 13-Mar-2024] [20cube.com],1,3586.72
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202307850,2023-10-06,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [06-Oct-2023 to 13-Mar-2024] [20cube.com],5,2898.36
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202309465,2023-11-17,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [17-Nov-2023 to 13-Mar-2024] [20cube.com],16,2137.54
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202311844,2024-01-09,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [09-Jan-2024 to 13-Mar-2024] [20cube.com],2,1177.46
2007,7c719e03-ae8e-4662-8924-7930e384b76b,202312154,2024-01-18,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [18-Jan-2024 to 13-Mar-2024] [20cube.com],6,1014.43
2264,b761d35e-8e3b-4113-a283-ed0ce9c711a7,202306738,2023-09-11,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [11-Sep-2023 to 10-Sep-2024] [cothas.com],20,6850.0
2281,d80f4856-6e03-4334-80c1-d05526f728f6,202305239,2023-08-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [06-Aug-2023 to 05-Aug-2024] [valuerelay1.onmicrosoft.com],1,1500.0
2299,e0d387bb-be42-4eae-9c25-e1d27f1fd4e9,202300182,2023-04-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [08-Apr-2023 to 20-Sep-2023] [remedieslabs.com],10,568.49
2299,e0d387bb-be42-4eae-9c25-e1d27f1fd4e9,202307096,2023-09-25,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [21-Sep-2023 to 20-Sep-2024] [remedieslabs.com],87,1300.0
2299,e0d387bb-be42-4eae-9c25-e1d27f1fd4e9,202307107,2023-09-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Sep-2023 to 20-Sep-2024] [remedieslabs.com],5,1282.24
2332,6f59d0b5-7bef-47ce-9eeb-1572f1ec78e6,202300195,2023-04-09,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Apr-2023 to 30-Apr-2023] [ariztonai.onmicrosoft.com],60,550.0
2332,6f59d0b5-7bef-47ce-9eeb-1572f1ec78e6,202300196,2023-04-09,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [13-Mar-2023 to 12-Apr-2023] [arizton.com],64,690.0
2332,6f59d0b5-7bef-47ce-9eeb-1572f1ec78e6,202302704,2023-06-08,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [13-Apr-2023 to 12-May-2023] [arizton.com],64,690.0
2332,6f59d0b5-7bef-47ce-9eeb-1572f1ec78e6,202302705,2023-06-08,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [13-May-2023 to 12-Jun-2023] [arizton.com],64,690.0
2332,6f59d0b5-7bef-47ce-9eeb-1572f1ec78e6,202303857,2023-07-06,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-Jun-2023 to 30-Jun-2023] [ariztonai.onmicrosoft.com],65,550.0
2332,6f59d0b5-7bef-47ce-9eeb-1572f1ec78e6,202303932,2023-07-06,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [01-May-2023 to 26-May-2023] [ariztonai.onmicrosoft.com],60,461.29
