,Service Name,SKU Name,SKU ID,Date Added
863,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. (RAM cost),1660-DB9D-2E21,"June 26, 2020"
864,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. (RAM cost),ABED-0570-B390,"June 26, 2020"
865,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. (RAM cost),EFEA-6363-5EEE,"June 26, 2020"
866,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 1 to 2 VCPU,D815-B123-79EF,"June 26, 2020"
867,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 1 to 2 VCPU,89BE-8CA9-674B,"June 26, 2020"
868,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 10 VCPU,A724-AB37-8BE2,"June 26, 2020"
869,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 10 VCPU,CF34-305D-2710,"June 26, 2020"
870,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 12 VCPU,ED33-7DA3-BA89,"June 26, 2020"
871,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 12 VCPU,7C8A-094F-1071,"June 26, 2020"
872,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 14 VCPU,0FC4-821F-1901,"June 26, 2020"
873,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 14 VCPU,4385-0AD7-DD6D,"June 26, 2020"
874,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 16 VCPU,257C-6F76-367A,"June 26, 2020"
875,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 16 VCPU,39CF-136C-BCA0,"June 26, 2020"
876,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 18 VCPU,6235-45F1-A9AF,"June 26, 2020"
877,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 18 VCPU,B9F2-252C-2CCF,"June 26, 2020"
878,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 20 VCPU,8DC7-32C0-A81C,"June 26, 2020"
879,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 20 VCPU,2DCA-6AAC-77D6,"June 26, 2020"
880,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 22 VCPU,D064-09CA-731F,"June 26, 2020"
881,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 22 VCPU,E50F-0295-8785,"June 26, 2020"
882,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 24 VCPU,1EC2-3EDD-F9FA,"June 26, 2020"
883,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 24 VCPU,8431-B26C-5C0F,"June 26, 2020"
884,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 26 VCPU,C02A-16B4-0560,"June 26, 2020"
885,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 26 VCPU,C9FC-28A4-1284,"June 26, 2020"
886,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 28 VCPU,66FE-05B2-AC6F,"June 26, 2020"
887,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 28 VCPU,11F5-0E78-F607,"June 26, 2020"
888,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 30 VCPU,7095-3C28-1288,"June 26, 2020"
889,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 30 VCPU,ED44-9216-8743,"June 26, 2020"
890,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 32 VCPU,284B-9130-913C,"June 26, 2020"
891,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 32 VCPU,9BA0-AC45-3419,"June 26, 2020"
892,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 34 VCPU,3523-1AC9-824B,"June 26, 2020"
893,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 34 VCPU,5B82-75BD-8E60,"June 26, 2020"
894,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 36 VCPU,1CEF-BD82-3689,"June 26, 2020"
895,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 36 VCPU,069C-F203-A932,"June 26, 2020"
896,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 38 VCPU,CE99-65C4-B9FC,"June 26, 2020"
897,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 38 VCPU,2FC3-B699-7F48,"June 26, 2020"
898,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 4 VCPU,6D79-93D1-B387,"June 26, 2020"
899,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 4 VCPU,6FC1-995C-7E68,"June 26, 2020"
900,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 40 VCPU,C444-3666-55E0,"June 26, 2020"
901,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 40 VCPU,21DD-5D00-0D72,"June 26, 2020"
902,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 42 VCPU,80A7-B797-ED74,"June 26, 2020"
903,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 42 VCPU,EFD3-D355-15A6,"June 26, 2020"
904,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 44 VCPU,D307-9471-116A,"June 26, 2020"
905,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 44 VCPU,D9F1-B9DF-F456,"June 26, 2020"
906,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 46 VCPU,18D3-45EE-C5AB,"June 26, 2020"
907,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 46 VCPU,D4F7-1640-73C2,"June 26, 2020"
908,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 48 VCPU,94A9-1BDE-E919,"June 26, 2020"
909,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 48 VCPU,C18A-91AB-DBBE,"June 26, 2020"
910,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 50 VCPU,1953-0E26-3364,"June 26, 2020"
911,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 50 VCPU,A473-E855-072F,"June 26, 2020"
912,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 52 VCPU,B81A-550F-EEC9,"June 26, 2020"
913,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 52 VCPU,276A-0A1D-69C2,"June 26, 2020"
914,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 54 VCPU,4EA3-DE1B-F2DC,"June 26, 2020"
915,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 54 VCPU,79AA-4DB3-D8B3,"June 26, 2020"
916,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 56 VCPU,AEA0-5061-A925,"June 26, 2020"
917,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 56 VCPU,753E-CFEC-6EAC,"June 26, 2020"
918,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 58 VCPU,CF49-3EBD-9401,"June 26, 2020"
919,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 58 VCPU,63B8-D9A7-9353,"June 26, 2020"
920,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 6 VCPU,7FBC-9324-B66A,"June 26, 2020"
921,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 6 VCPU,7622-7E37-379F,"June 26, 2020"
922,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 60 VCPU,E939-86C5-E387,"June 26, 2020"
923,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 60 VCPU,2D35-C575-2940,"June 26, 2020"
924,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 62 VCPU,0C94-5752-6178,"June 26, 2020"
925,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 62 VCPU,4C96-297C-3ECA,"June 26, 2020"
926,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 64 VCPU,A3A1-E807-14B5,"June 26, 2020"
927,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 64 VCPU,327C-CDF7-52DA,"June 26, 2020"
928,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 8 VCPU,A450-CB29-0582,"June 26, 2020"
929,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on VM with 8 VCPU,13A8-CB3C-C917,"June 26, 2020"
930,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on f1-micro,3747-1BBB-C0CA,"June 26, 2020"
931,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on f1-micro,3AC2-9165-E740,"June 26, 2020"
932,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on f1-micro,051C-4309-FB48,"June 26, 2020"
933,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on f1-micro,F302-845B-B660,"June 26, 2020"
934,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on g1-small,D3E2-3F9A-D6A5,"June 26, 2020"
935,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on g1-small,62C8-6F0B-FE6D,"June 26, 2020"
936,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on g1-small,6C20-A1ED-0AFA,"June 26, 2020"
937,Compute Engine (6F81-5844-456A),Licensing Fee for Billing test license. on g1-small,B8A3-8034-079F,"June 26, 2020"
938,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Alchemy (CPU cost),ADB1-18A6-500D,"June 26, 2020"
939,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Alchemy (GPU cost),03EF-757B-7BD8,"June 26, 2020"
940,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Alchemy on f1-micro,EAFF-93F4-C79C,"June 26, 2020"
941,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Alchemy on g1-small,9574-B29B-5BF1,"June 26, 2020"
942,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Canvas (CPU cost),7C97-E894-4C9C,"June 26, 2020"
943,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Canvas (GPU cost),D81A-C61E-8278,"June 26, 2020"
944,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Canvas on f1-micro,0E06-3F62-D38C,"June 26, 2020"
945,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Canvas on g1-small,5C4D-72BF-50E3,"June 26, 2020"
946,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Cloud9 (CPU cost),E00A-6999-C801,"June 26, 2020"
947,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Cloud9 (GPU cost),5C52-AD17-ABBD,"June 26, 2020"
948,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Cloud9 on f1-micro,77DB-85CB-B4C6,"June 26, 2020"
949,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Cloud9 on g1-small,0093-F1AD-D619,"June 26, 2020"
950,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami DevPack (CPU cost),FAE6-5BCA-778F,"June 26, 2020"
951,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami DevPack (GPU cost),1E03-2723-28C8,"June 26, 2020"
952,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami DevPack on f1-micro,D87D-C4D5-FEB3,"June 26, 2020"
953,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami DevPack on g1-small,8EA9-2D06-A92B,"June 26, 2020"
954,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Errbit (CPU cost),5637-7104-0F5F,"June 26, 2020"
955,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Errbit (GPU cost),F571-79F2-0CFA,"June 26, 2020"
956,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Errbit on f1-micro,D6FE-63C1-9662,"June 26, 2020"
957,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Errbit on g1-small,44CF-DF9B-7E1D,"June 26, 2020"
958,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gallery (CPU cost),4C4F-7F03-F273,"June 26, 2020"
959,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gallery (GPU cost),FA7F-D7D6-2B20,"June 26, 2020"
960,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gallery on f1-micro,4047-99D3-D8F9,"June 26, 2020"
961,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gallery on g1-small,9D7C-C9D0-68F9,"June 26, 2020"
962,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gerrit (CPU cost),ACDF-3CA3-FC4F,"June 26, 2020"
963,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gerrit (GPU cost),7FD3-E2F2-E359,"June 26, 2020"
964,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gerrit on f1-micro,344C-B785-5087,"June 26, 2020"
965,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gerrit on g1-small,DCEF-6AC6-D3A3,"June 26, 2020"
966,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gitorious (CPU cost),5CB1-C89D-0A05,"June 26, 2020"
967,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gitorious (GPU cost),B1F4-CD6F-1384,"June 26, 2020"
968,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gitorious on f1-micro,4CAD-D31E-B05B,"June 26, 2020"
969,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Gitorious on g1-small,DABE-9293-B2B9,"June 26, 2020"
970,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami IOdocs (CPU cost),7C86-88A3-822E,"June 26, 2020"
971,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami IOdocs (GPU cost),A2F8-74D6-3C8A,"June 26, 2020"
972,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami IOdocs on f1-micro,8A94-117D-18FF,"June 26, 2020"
973,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami IOdocs on g1-small,95FB-36B6-5F74,"June 26, 2020"
974,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Meteor (CPU cost),CD99-FAE3-2085,"June 26, 2020"
975,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Meteor (GPU cost),A03D-533F-E658,"June 26, 2020"
976,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Meteor on f1-micro,4217-8751-A658,"June 26, 2020"
977,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Meteor on g1-small,8D17-7FB8-48A1,"June 26, 2020"
978,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Nexus (CPU cost),08DF-8327-DAB8,"June 26, 2020"
979,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Nexus (GPU cost),4A1A-FD1B-8F41,"June 26, 2020"
980,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Nexus on f1-micro,8644-87EA-CB4E,"June 26, 2020"
981,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Nexus on g1-small,6906-FCC6-1F0C,"June 26, 2020"
982,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami NodeBB (CPU cost),2C31-D4E5-7576,"June 26, 2020"
983,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami NodeBB (GPU cost),F9A4-6406-212B,"June 26, 2020"
984,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami NodeBB on f1-micro,92C3-89A5-4A3F,"June 26, 2020"
985,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami NodeBB on g1-small,C84A-FEF7-079A,"June 26, 2020"
986,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami PHP7 (CPU cost),2C44-9935-32CD,"June 26, 2020"
987,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami PHP7 (GPU cost),43DC-870A-8273,"June 26, 2020"
988,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami PHP7 on f1-micro,DFB7-7B74-08A5,"June 26, 2020"
989,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami PHP7 on g1-small,4535-EE16-9C5C,"June 26, 2020"
990,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Radiant (CPU cost),691E-FB06-BDBD,"June 26, 2020"
991,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Radiant (GPU cost),B73C-8EEC-E3FE,"June 26, 2020"
992,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Radiant on f1-micro,042E-2AEB-A788,"June 26, 2020"
993,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami Radiant on g1-small,94FC-DB1D-1FE6,"June 26, 2020"
994,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami ReportServer (CPU cost),2BE7-EE35-7B44,"June 26, 2020"
995,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami ReportServer (GPU cost),4CE9-432B-2654,"June 26, 2020"
996,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami ReportServer on f1-micro,87BF-A444-C409,"June 26, 2020"
997,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami ReportServer on g1-small,3425-33E8-7F03,"June 26, 2020"
998,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami WebPack (CPU cost),3B70-6F00-4C7E,"June 26, 2020"
999,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami WebPack (GPU cost),2172-1A9A-6F8F,"June 26, 2020"
1000,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami WebPack on f1-micro,DEEB-A222-E6C2,"June 26, 2020"
1001,Compute Engine (6F81-5844-456A),Licensing Fee for Bitnami WebPack on g1-small,BDED-8191-1DAB,"June 26, 2020"
1002,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 6 (CPU cost),77D5-DB10-E1F9,"June 26, 2020"
1003,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 6 (GPU cost),4CD4-AFA9-BC4F,"June 26, 2020"
1004,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 6 (RAM cost),4D75-88D4-4032,"June 26, 2020"
1005,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 6 on f1-micro,8784-612C-49A5,"June 26, 2020"
1006,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 6 on g1-small,C348-4779-4BC5,"June 26, 2020"
1007,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 7 (CPU cost),D642-ABDF-9932,"June 26, 2020"
1008,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 7 (GPU cost),8E17-3A0E-FD15,"June 26, 2020"
1009,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 7 (RAM cost),9FB0-D8FF-0BAA,"June 26, 2020"
1010,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 7 on f1-micro,E2A8-9375-98CE,"June 26, 2020"
1011,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 7 on g1-small,B039-706B-379F,"June 26, 2020"
1012,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 8 (CPU cost),FD12-FA05-877B,"June 26, 2020"
1013,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 8 (GPU cost),E280-05B9-F099,"June 26, 2020"
1014,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 8 (RAM cost),ED9E-7DA8-05BF,"June 26, 2020"
1015,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 8 on f1-micro,0404-24B1-EB61,"June 26, 2020"
1016,Compute Engine (6F81-5844-456A),Licensing Fee for CentOS 8 on g1-small,B5EC-79EC-3175,"June 26, 2020"
1017,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Apache Flink (CPU cost),1185-43CE-7BA1,"June 26, 2020"
1018,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Apache Flink (GPU cost),7CDA-30A8-D00C,"June 26, 2020"
1019,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Apache Flink on f1-micro,C8D7-8006-1459,"June 26, 2020"
1020,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Apache Flink on g1-small,4D01-C633-F756,"June 26, 2020"
1021,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy AppScale (CPU cost),4B78-B478-571C,"June 26, 2020"
1022,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy AppScale (GPU cost),9FDB-8AAB-BCD8,"June 26, 2020"
1023,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy AppScale on f1-micro,3B26-91AC-7058,"June 26, 2020"
1024,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy AppScale on g1-small,852D-3EC0-01D3,"June 26, 2020"
1025,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Couchbase (CPU cost),9946-390F-2040,"June 26, 2020"
1026,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Couchbase (GPU cost),97F1-E2F4-0CD0,"June 26, 2020"
1027,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Couchbase on f1-micro,A442-B832-411A,"June 26, 2020"
1028,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Couchbase on g1-small,168B-54C4-4272,"June 26, 2020"
1029,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Deployment Coordinator (CPU cost),A1E3-8765-EDBC,"June 26, 2020"
1030,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Deployment Coordinator (GPU cost),A015-7B2A-C924,"June 26, 2020"
1031,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Deployment Coordinator (RAM cost),E309-41F1-C9A8,"June 26, 2020"
1032,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Deployment Coordinator on f1-micro,7FAD-F646-F292,"June 26, 2020"
1033,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Deployment Coordinator on g1-small,DD72-34DA-9640,"June 26, 2020"
1034,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Dokku (CPU cost),BB3A-598F-00A3,"June 26, 2020"
1035,Compute Engine (6F81-5844-456A),Licensing Fee for Click to Deploy Dokku (GPU cost),ABD4-55D0-3343,"June 26, 2020"
